Position,Coverage,Identity
33401,1207.00,1.00
33402,1215.00,1.00
33403,1215.00,0.99
33404,1212.00,0.99
33405,1215.00,1.00
33406,1204.00,1.00
33407,1206.00,0.99
33408,1214.00,1.00
33409,1217.00,1.00
33410,1217.00,1.00
33411,1207.00,0.99
33412,1209.00,1.00
33413,1220.00,1.00
33414,1216.00,1.00
33415,1221.00,1.00
33416,1214.00,1.00
33417,1207.00,1.00
33418,1212.00,0.99
33419,1225.00,1.00
33420,1225.00,0.99
33421,1214.00,0.99
33422,1214.00,1.00
33423,1208.00,1.00
33424,1199.00,1.00
33425,1202.00,0.99
33426,1210.00,1.00
33427,1209.00,0.99
33428,1206.00,1.00
33429,1205.00,1.00
33430,1204.00,1.00
33431,1209.00,1.00
33432,1211.00,1.00
33433,1216.00,1.00
33434,1219.00,1.00
33435,1210.00,1.00
33436,1197.00,1.00
33437,1194.00,0.99
33438,1197.00,1.00
33439,1204.00,1.00
33440,1197.00,1.00
33441,1194.00,1.00
33442,1181.00,1.00
33443,1179.00,0.99
33444,1181.00,0.99
33445,1187.00,0.99
33446,1196.00,1.00
33447,1194.00,1.00
33448,1187.00,1.00
33449,1175.00,1.00
33450,1166.00,1.00
33451,1174.00,0.99
33452,1179.00,0.99
33453,1171.00,1.00
33454,1166.00,1.00
33455,1171.00,0.99
33456,1182.00,0.99
33457,1185.00,0.99
33458,1190.00,1.00
33459,1185.00,1.00
33460,1181.00,0.99
33461,1190.00,1.00
33462,1189.00,1.00
33463,1175.00,1.00
33464,1183.00,1.00
33465,1182.00,1.00
33466,1188.00,1.00
33467,1179.00,1.00
33468,1170.00,0.99
33469,1175.00,0.99
33470,1177.00,1.00
33471,1174.00,0.99
33472,1184.00,1.00
33473,1203.00,1.00
33474,1202.00,0.99
33475,1198.00,1.00
33476,1190.00,1.00
33477,1177.00,0.99
33478,1178.00,1.00
33479,1189.00,1.00
33480,1185.00,1.00
33481,1197.00,1.00
33482,1198.00,1.00
33483,1193.00,1.00
33484,1187.00,0.99
33485,1177.00,1.00
33486,1183.00,1.00
33487,1173.00,1.00
33488,1177.00,1.00
33489,1176.00,0.99
33490,1165.00,1.00
33491,1156.00,1.00
33492,1158.00,1.00
33493,1166.00,1.00
33494,1163.00,1.00
33495,1161.00,1.00
33496,1162.00,1.00
33497,1163.00,1.00
33498,1172.00,1.00
33499,1176.00,1.00
33500,1179.00,0.99
33501,1181.00,1.00
33502,1184.00,1.00
33503,1184.00,0.99
33504,1184.00,0.99
33505,1175.00,1.00
33506,1173.00,1.00
33507,1169.00,0.99
33508,1161.00,0.99
33509,1161.00,1.00
33510,1162.00,1.00
33511,1155.00,1.00
33512,1160.00,1.00
33513,1161.00,1.00
33514,1160.00,1.00
33515,1156.00,1.00
33516,1160.00,1.00
33517,1145.00,1.00
33518,1150.00,0.99
33519,1149.00,0.99
33520,1156.00,0.99
33521,1160.00,1.00
33522,1159.00,1.00
33523,1156.00,1.00
33524,1169.00,1.00
33525,1163.00,1.00
33526,1177.00,1.00
33527,1174.00,1.00
33528,1166.00,0.99
33529,1165.00,1.00
33530,1166.00,1.00
33531,1170.00,0.99
33532,1168.00,1.00
33533,1160.00,1.00
33534,1159.00,0.99
33535,1157.00,0.99
33536,1160.00,0.99
33537,1157.00,0.99
33538,1147.00,1.00
33539,1138.00,1.00
33540,1142.00,1.00
33541,1150.00,0.99
33542,1155.00,1.00
33543,1150.00,1.00
33544,1150.00,1.00
33545,1150.00,1.00
33546,1165.00,1.00
33547,1168.00,1.00
33548,1164.00,1.00
33549,1163.00,0.99
33550,1168.00,0.99
33551,1161.00,1.00
33552,1144.00,1.00
33553,1149.00,0.99
33554,1151.00,1.00
33555,1152.00,1.00
33556,1153.00,0.99
33557,1151.00,1.00
33558,1140.00,1.00
33559,1135.00,1.00
33560,1134.00,0.99
33561,1138.00,1.00
33562,1131.00,0.99
33563,1119.00,1.00
33564,1119.00,1.00
33565,1118.00,1.00
33566,1115.00,1.00
33567,1114.00,1.00
33568,1116.00,1.00
33569,1109.00,1.00
33570,1107.00,1.00
33571,1113.00,1.00
33572,1109.00,0.99
33573,1113.00,1.00
33574,1113.00,1.00
33575,1108.00,1.00
33576,1097.00,1.00
33577,1102.00,0.99
33578,1098.00,1.00
33579,1098.00,1.00
33580,1105.00,1.00
33581,1098.00,1.00
33582,1095.00,0.99
33583,1083.00,1.00
33584,1074.00,1.00
33585,1075.00,0.99
33586,1089.00,1.00
33587,1080.00,0.99
33588,1073.00,1.00
33589,1070.00,0.99
33590,1069.00,1.00
33591,1071.00,1.00
33592,1070.00,0.99
33593,1070.00,0.99
33594,1061.00,1.00
33595,1053.00,1.00
33596,1044.00,1.00
33597,1044.00,1.00
33598,1047.00,1.00
33599,1045.00,1.00
33600,1047.00,1.00
33601,1042.00,1.00
33602,1052.00,1.00
33603,1060.00,0.99
33604,1052.00,1.00
33605,1044.00,0.99
33606,1038.00,0.99
33607,1028.00,1.00
33608,1025.00,1.00
33609,1024.00,1.00
33610,1031.00,1.00
33611,1027.00,1.00
33612,1021.00,0.99
33613,1020.00,0.99
33614,1012.00,0.99
33615,1016.00,1.00
33616,1010.00,1.00
33617,1015.00,0.99
33618,1010.00,1.00
33619,995.00,0.99
33620,998.00,0.99
33621,994.00,1.00
33622,988.00,0.99
33623,979.00,1.00
33624,977.00,0.99
33625,984.00,1.00
33626,993.00,1.00
33627,994.00,1.00
33628,989.00,0.99
33629,976.00,1.00
33630,974.00,1.00
33631,966.00,1.00
33632,964.00,0.99
33633,972.00,1.00
33634,969.00,0.99
33635,971.00,0.99
33636,965.00,1.00
33637,964.00,0.99
33638,957.00,1.00
33639,963.00,0.99
33640,973.00,1.00
33641,985.00,1.00
33642,986.00,0.99
33643,981.00,1.00
33644,991.00,0.99
33645,994.00,1.00
33646,987.00,1.00
33647,984.00,1.00
33648,979.00,1.00
33649,970.00,1.00
33650,971.00,1.00
33651,970.00,1.00
33652,964.00,0.99
33653,962.00,1.00
33654,964.00,1.00
33655,969.00,1.00
33656,970.00,1.00
33657,974.00,1.00
33658,979.00,1.00
33659,987.00,1.00
33660,994.00,1.00
33661,995.00,0.99
33662,993.00,1.00
33663,988.00,1.00
33664,983.00,0.99
33665,989.00,1.00
33666,990.00,0.99
33667,1000.00,0.98
33668,1001.00,0.99
33669,999.00,1.00
33670,994.00,1.00
33671,992.00,1.00
33672,989.00,0.99
33673,988.00,1.00
33674,978.00,1.00
33675,974.00,1.00
33676,969.00,1.00
33677,973.00,0.99
33678,970.00,0.99
33679,964.00,1.00
33680,978.00,0.99
33681,975.00,1.00
33682,975.00,0.99
33683,988.00,1.00
33684,988.00,0.97
33685,992.00,1.00
33686,999.00,0.99
33687,1004.00,1.00
33688,1008.00,0.99
33689,1006.00,1.00
33690,1007.00,0.99
33691,1000.00,0.99
33692,1000.00,0.99
33693,999.00,1.00
33694,999.00,1.00
33695,991.00,1.00
33696,980.00,0.99
33697,991.00,0.99
33698,988.00,0.99
33699,989.00,1.00
33700,978.00,1.00
33701,980.00,0.99
33702,986.00,1.00
33703,973.00,1.00
33704,979.00,1.00
33705,972.00,0.99
33706,983.00,0.99
33707,988.00,1.00
33708,991.00,1.00
33709,992.00,0.99
33710,985.00,0.99
33711,991.00,1.00
33712,990.00,0.99
33713,990.00,0.99
33714,993.00,1.00
33715,994.00,0.99
33716,1004.00,0.99
33717,1006.00,0.99
33718,1002.00,0.99
33719,1001.00,1.00
33720,993.00,0.99
33721,995.00,0.99
33722,997.00,1.00
33723,997.00,1.00
33724,1007.00,1.00
33725,1009.00,1.00
33726,1016.00,1.00
33727,1017.00,1.00
33728,1025.00,0.99
33729,1028.00,0.98
33730,1019.00,1.00
33731,1021.00,0.99
33732,1021.00,0.99
33733,1026.00,0.99
33734,1022.00,0.99
33735,1022.00,0.99
33736,1015.00,0.99
33737,1011.00,0.99
33738,1013.00,0.99
33739,1009.00,1.00
33740,1015.00,1.00
33741,1012.00,0.99
33742,1028.00,0.99
33743,1033.00,1.00
33744,1053.00,1.00
33745,1053.00,1.00
33746,1056.00,0.99
33747,1061.00,1.00
33748,1065.00,1.00
33749,1065.00,1.00
33750,1060.00,0.99
33751,1054.00,1.00
33752,1043.00,0.99
33753,1044.00,1.00
33754,1046.00,1.00
33755,1046.00,1.00
33756,1044.00,0.99
33757,1039.00,1.00
33758,1046.00,0.99
33759,1041.00,1.00
33760,1029.00,1.00
33761,1028.00,0.98
33762,1037.00,0.99
33763,1035.00,1.00
33764,1039.00,0.99
33765,1038.00,1.00
33766,1039.00,0.99
33767,1037.00,1.00
33768,1044.00,0.99
33769,1048.00,1.00
33770,1048.00,0.99
33771,1049.00,0.99
33772,1042.00,0.99
33773,1036.00,0.99
33774,1030.00,0.99
33775,1028.00,1.00
33776,1027.00,1.00
33777,1028.00,1.00
33778,1041.00,1.00
33779,1043.00,0.99
33780,1043.00,1.00
33781,1043.00,1.00
33782,1040.00,0.99
33783,1031.00,1.00
33784,1035.00,1.00
33785,1045.00,1.00
33786,1052.00,1.00
33787,1050.00,0.99
33788,1052.00,0.99
33789,1045.00,0.99
33790,1045.00,1.00
33791,1036.00,1.00
33792,1044.00,1.00
33793,1047.00,1.00
33794,1039.00,1.00
33795,1041.00,0.99
33796,1042.00,0.99
33797,1040.00,1.00
33798,1041.00,0.99
33799,1043.00,1.00
33800,1040.00,1.00
33801,1034.00,1.00
33802,1033.00,0.99
33803,1028.00,1.00
33804,1023.00,1.00
33805,1030.00,0.99
33806,1025.00,1.00
33807,1020.00,1.00
33808,1019.00,1.00
33809,1008.00,1.00
33810,998.00,1.00
33811,999.00,0.99
33812,1006.00,1.00
33813,1013.00,1.00
33814,1011.00,1.00
33815,1009.00,1.00
33816,1005.00,0.99
33817,998.00,1.00
33818,1004.00,1.00
33819,1003.00,0.99
33820,1003.00,0.99
33821,1003.00,1.00
33822,1010.00,1.00
33823,1017.00,0.99
33824,1013.00,1.00
33825,1006.00,1.00
33826,1014.00,1.00
33827,1021.00,0.99
33828,1024.00,1.00
33829,1020.00,1.00
33830,1002.00,0.99
33831,1012.00,0.99
33832,1018.00,1.00
33833,1014.00,1.00
33834,1017.00,1.00
33835,1014.00,1.00
33836,1010.00,1.00
33837,1003.00,1.00
33838,1007.00,1.00
33839,1009.00,1.00
33840,999.00,1.00
33841,995.00,1.00
33842,986.00,1.00
33843,983.00,1.00
33844,973.00,1.00
33845,975.00,0.99
33846,964.00,1.00
33847,958.00,1.00
33848,962.00,1.00
33849,960.00,1.00
33850,963.00,1.00
33851,965.00,1.00
33852,961.00,1.00
33853,960.00,0.99
33854,955.00,0.99
33855,961.00,1.00
33856,956.00,1.00
33857,954.00,1.00
33858,949.00,1.00
33859,951.00,1.00
33860,957.00,1.00
33861,960.00,1.00
33862,971.00,1.00
33863,969.00,1.00
33864,964.00,0.99
33865,966.00,1.00
33866,960.00,1.00
33867,965.00,1.00
33868,971.00,1.00
33869,972.00,1.00
33870,969.00,0.99
33871,970.00,0.98
33872,974.00,0.99
33873,968.00,1.00
33874,955.00,0.99
33875,944.00,1.00
33876,942.00,1.00
33877,934.00,1.00
33878,916.00,0.99
33879,911.00,1.00
33880,913.00,1.00
33881,914.00,1.00
33882,915.00,1.00
33883,911.00,1.00
33884,914.00,1.00
33885,913.00,1.00
33886,910.00,1.00
33887,911.00,1.00
33888,916.00,1.00
33889,914.00,0.99
33890,916.00,1.00
33891,916.00,1.00
33892,911.00,1.00
33893,911.00,1.00
33894,903.00,1.00
33895,901.00,0.99
33896,897.00,1.00
33897,896.00,1.00
33898,888.00,1.00
33899,891.00,1.00
33900,894.00,1.00
33901,893.00,1.00
33902,887.00,1.00
33903,885.00,0.99
33904,885.00,0.99
33905,888.00,1.00
33906,888.00,0.99
33907,887.00,1.00
33908,885.00,0.99
33909,884.00,1.00
33910,881.00,1.00
33911,880.00,0.99
33912,882.00,0.99
33913,888.00,1.00
33914,890.00,0.99
33915,902.00,1.00
33916,903.00,0.99
33917,902.00,0.99
33918,899.00,1.00
33919,908.00,1.00
33920,905.00,0.99
33921,913.00,1.00
33922,917.00,0.99
33923,915.00,1.00
33924,922.00,1.00
33925,923.00,1.00
33926,916.00,1.00
33927,908.00,1.00
33928,899.00,1.00
33929,900.00,1.00
33930,894.00,1.00
33931,891.00,1.00
33932,894.00,1.00
33933,898.00,0.99
33934,896.00,1.00
33935,881.00,1.00
33936,890.00,1.00
33937,894.00,1.00
33938,893.00,1.00
33939,890.00,1.00
33940,886.00,1.00
33941,888.00,0.99
33942,884.00,1.00
33943,883.00,1.00
33944,880.00,1.00
33945,876.00,0.99
33946,878.00,0.98
33947,878.00,1.00
33948,882.00,0.99
33949,880.00,1.00
33950,884.00,1.00
33951,891.00,0.99
33952,895.00,0.97
33953,901.00,0.98
33954,903.00,1.00
33955,900.00,0.99
33956,910.00,0.99
33957,911.00,1.00
33958,912.00,0.99
33959,911.00,0.98
33960,912.00,1.00
33961,908.00,1.00
33962,899.00,0.99
33963,894.00,1.00
33964,897.00,0.99
33965,897.00,1.00
33966,906.00,1.00
33967,901.00,1.00
33968,893.00,1.00
33969,897.00,1.00
33970,898.00,1.00
33971,893.00,0.99
33972,892.00,1.00
33973,889.00,1.00
33974,890.00,0.98
33975,900.00,1.00
33976,888.00,0.99
33977,884.00,1.00
33978,899.00,0.99
33979,900.00,0.99
33980,904.00,1.00
33981,893.00,1.00
33982,896.00,1.00
33983,900.00,1.00
33984,903.00,1.00
33985,916.00,1.00
33986,909.00,1.00
33987,926.00,1.00
33988,919.00,1.00
33989,921.00,1.00
33990,935.00,1.00
33991,935.00,0.99
33992,936.00,1.00
33993,944.00,1.00
33994,945.00,1.00
33995,946.00,0.99
33996,949.00,0.99
33997,950.00,0.98
33998,950.00,0.99
33999,956.00,0.99
34000,960.00,1.00
34001,954.00,1.00
34002,952.00,0.99
34003,958.00,1.00
34004,968.00,1.00
34005,971.00,0.99
34006,972.00,1.00
34007,968.00,1.00
34008,976.00,1.00
34009,970.00,0.99
34010,967.00,1.00
34011,959.00,1.00
34012,952.00,1.00
34013,961.00,1.00
34014,969.00,0.99
34015,967.00,1.00
34016,961.00,1.00
34017,962.00,1.00
34018,960.00,0.99
34019,956.00,1.00
34020,958.00,1.00
34021,954.00,1.00
34022,951.00,1.00
34023,954.00,1.00
34024,965.00,1.00
34025,975.00,0.99
34026,977.00,0.99
34027,980.00,0.99
34028,986.00,1.00
34029,992.00,1.00
34030,995.00,1.00
34031,997.00,1.00
34032,998.00,1.00
34033,1001.00,0.99
34034,1001.00,0.99
34035,1002.00,0.99
34036,1001.00,0.98
34037,1003.00,1.00
34038,994.00,0.99
34039,988.00,1.00
34040,981.00,1.00
34041,981.00,1.00
34042,971.00,0.99
34043,971.00,0.99
34044,976.00,1.00
34045,985.00,1.00
34046,983.00,1.00
34047,977.00,0.99
34048,982.00,1.00
34049,981.00,1.00
34050,985.00,1.00
34051,981.00,1.00
34052,982.00,1.00
34053,978.00,1.00
34054,978.00,1.00
34055,988.00,1.00
34056,998.00,0.99
34057,1000.00,0.98
34058,1003.00,0.98
34059,1001.00,0.99
34060,1003.00,1.00
34061,998.00,1.00
34062,990.00,1.00
34063,987.00,0.99
34064,985.00,1.00
34065,979.00,0.99
34066,980.00,1.00
34067,988.00,1.00
34068,985.00,1.00
34069,976.00,1.00
34070,975.00,0.99
34071,974.00,1.00
34072,978.00,0.99
34073,984.00,1.00
34074,980.00,1.00
34075,979.00,1.00
34076,988.00,1.00
34077,1004.00,1.00
34078,1010.00,0.99
34079,1014.00,1.00
34080,1022.00,1.00
34081,1021.00,1.00
34082,1019.00,0.99
34083,1022.00,0.99
34084,1022.00,0.99
34085,1024.00,0.99
34086,1008.00,1.00
34087,1009.00,0.99
34088,1012.00,0.99
34089,1012.00,1.00
34090,1011.00,0.99
34091,1013.00,0.99
34092,1010.00,1.00
34093,1010.00,1.00
34094,1015.00,1.00
34095,1012.00,0.99
34096,1013.00,0.99
34097,1014.00,0.98
34098,1015.00,0.99
34099,1011.00,0.99
34100,1004.00,1.00
34101,1004.00,0.99
34102,1014.00,0.99
34103,1015.00,1.00
34104,1012.00,1.00
34105,1010.00,1.00
34106,1007.00,0.99
34107,1014.00,0.99
34108,1015.00,1.00
34109,1019.00,0.99
34110,1020.00,1.00
34111,1029.00,1.00
34112,1032.00,1.00
34113,1042.00,0.98
34114,1045.00,1.00
34115,1046.00,1.00
34116,1054.00,1.00
34117,1056.00,0.99
34118,1054.00,1.00
34119,1046.00,1.00
34120,1047.00,0.99
34121,1050.00,0.99
34122,1046.00,0.99
34123,1052.00,1.00
34124,1059.00,0.99
34125,1053.00,1.00
34126,1055.00,0.99
34127,1047.00,1.00
34128,1039.00,1.00
34129,1043.00,0.99
34130,1045.00,1.00
34131,1048.00,0.99
34132,1037.00,0.98
34133,1034.00,1.00
34134,1029.00,1.00
34135,1026.00,1.00
34136,1031.00,0.99
34137,1018.00,0.99
34138,1024.00,1.00
34139,1024.00,0.99
34140,1020.00,1.00
34141,1019.00,0.99
34142,1025.00,1.00
34143,1030.00,1.00
34144,1034.00,1.00
34145,1041.00,0.99
34146,1041.00,0.99
34147,1034.00,1.00
34148,1031.00,0.99
34149,1034.00,1.00
34150,1032.00,0.98
34151,1039.00,1.00
34152,1040.00,0.99
34153,1036.00,0.99
34154,1028.00,1.00
34155,1018.00,0.98
34156,1022.00,1.00
34157,1022.00,1.00
34158,1025.00,1.00
34159,1024.00,1.00
34160,1028.00,0.99
34161,1034.00,1.00
34162,1030.00,1.00
34163,1021.00,0.99
34164,1011.00,1.00
34165,1008.00,1.00
34166,1013.00,1.00
34167,1013.00,1.00
34168,1013.00,1.00
34169,1016.00,1.00
34170,1021.00,0.99
34171,1014.00,0.99
34172,1019.00,0.97
34173,1015.00,1.00
34174,1012.00,1.00
34175,1011.00,0.99
34176,1009.00,1.00
34177,1005.00,0.99
34178,1002.00,0.98
34179,993.00,0.99
34180,990.00,1.00
34181,990.00,1.00
34182,991.00,1.00
34183,985.00,0.99
34184,983.00,1.00
34185,986.00,0.99
34186,992.00,1.00
34187,991.00,0.99
34188,996.00,1.00
34189,1000.00,0.99
34190,1013.00,1.00
34191,1019.00,1.00
34192,1022.00,0.99
34193,1020.00,1.00
34194,1005.00,1.00
34195,1006.00,1.00
34196,1021.00,1.00
34197,1029.00,1.00
34198,1027.00,0.99
34199,1032.00,1.00
34200,1037.00,0.99
34201,1043.00,1.00
34202,1045.00,0.99
34203,1049.00,0.97
34204,1045.00,0.98
34205,1034.00,1.00
34206,1029.00,0.99
34207,1029.00,0.99
34208,1025.00,0.99
34209,1023.00,0.99
34210,1025.00,0.99
34211,1029.00,1.00
34212,1034.00,0.99
34213,1034.00,0.99
34214,1034.00,1.00
34215,1030.00,0.99
34216,1029.00,0.99
34217,1026.00,1.00
34218,1034.00,1.00
34219,1031.00,0.99
34220,1031.00,1.00
34221,1033.00,0.99
34222,1039.00,0.99
34223,1041.00,1.00
34224,1039.00,0.98
34225,1040.00,1.00
34226,1027.00,1.00
34227,1013.00,1.00
34228,1020.00,0.99
34229,1012.00,0.99
34230,1020.00,1.00
34231,1035.00,0.99
34232,1037.00,0.99
34233,1030.00,0.99
34234,1036.00,0.99
34235,1037.00,1.00
34236,1035.00,0.99
34237,1029.00,0.99
34238,1026.00,1.00
34239,1024.00,1.00
34240,1028.00,0.99
34241,1029.00,1.00
34242,1038.00,1.00
34243,1037.00,0.99
34244,1035.00,0.99
34245,1037.00,0.99
34246,1045.00,1.00
34247,1048.00,1.00
34248,1053.00,1.00
34249,1058.00,0.99
34250,1063.00,1.00
34251,1062.00,0.99
34252,1060.00,0.99
34253,1065.00,1.00
34254,1079.00,0.99
34255,1076.00,0.99
34256,1074.00,1.00
34257,1074.00,0.99
34258,1073.00,0.98
34259,1077.00,0.99
34260,1075.00,0.99
34261,1072.00,0.99
34262,1071.00,1.00
34263,1065.00,0.99
34264,1067.00,1.00
34265,1058.00,1.00
34266,1044.00,0.99
34267,1052.00,1.00
34268,1055.00,1.00
34269,1058.00,0.98
34270,1053.00,1.00
34271,1068.00,0.99
34272,1074.00,0.99
34273,1063.00,1.00
34274,1061.00,0.99
34275,1062.00,1.00
34276,1058.00,1.00
34277,1065.00,0.98
34278,1060.00,0.99
34279,1057.00,1.00
34280,1060.00,0.99
34281,1064.00,1.00
34282,1066.00,1.00
34283,1063.00,0.99
34284,1066.00,0.99
34285,1056.00,0.99
34286,1050.00,0.98
34287,1054.00,0.99
34288,1042.00,1.00
34289,1039.00,0.99
34290,1033.00,0.99
34291,1043.00,0.99
34292,1040.00,1.00
34293,1031.00,0.99
34294,1032.00,1.00
34295,1028.00,0.99
34296,1037.00,1.00
34297,1039.00,0.99
34298,1043.00,1.00
34299,1041.00,0.99
34300,1043.00,0.99
34301,1045.00,1.00
34302,1050.00,1.00
34303,1053.00,1.00
34304,1054.00,1.00
34305,1059.00,0.99
34306,1054.00,1.00
34307,1056.00,0.99
34308,1049.00,0.99
34309,1050.00,1.00
34310,1045.00,0.99
34311,1042.00,0.99
34312,1045.00,0.99
34313,1054.00,0.99
34314,1055.00,1.00
34315,1056.00,0.99
34316,1054.00,0.99
34317,1047.00,0.98
34318,1044.00,1.00
34319,1049.00,1.00
34320,1041.00,1.00
34321,1043.00,1.00
34322,1039.00,1.00
34323,1041.00,1.00
34324,1046.00,1.00
34325,1043.00,0.99
34326,1046.00,0.99
34327,1054.00,1.00
34328,1059.00,0.99
34329,1071.00,1.00
34330,1070.00,1.00
34331,1068.00,0.99
34332,1066.00,0.99
34333,1070.00,1.00
34334,1071.00,1.00
34335,1071.00,0.99
34336,1069.00,0.99
34337,1072.00,1.00
34338,1077.00,0.99
34339,1078.00,0.99
34340,1066.00,1.00
34341,1062.00,1.00
34342,1082.00,1.00
34343,1083.00,0.99
34344,1083.00,1.00
34345,1082.00,0.99
34346,1068.00,0.99
34347,1068.00,1.00
34348,1073.00,0.99
34349,1074.00,0.99
34350,1070.00,1.00
34351,1086.00,1.00
34352,1085.00,0.99
34353,1087.00,0.99
34354,1097.00,1.00
34355,1099.00,0.99
34356,1106.00,1.00
34357,1110.00,0.99
34358,1108.00,0.99
34359,1110.00,0.99
34360,1115.00,0.99
34361,1117.00,1.00
34362,1108.00,0.99
34363,1119.00,0.99
34364,1114.00,0.99
34365,1115.00,0.99
34366,1119.00,1.00
34367,1122.00,0.99
34368,1122.00,1.00
34369,1130.00,0.99
34370,1134.00,0.99
34371,1125.00,0.99
34372,1123.00,1.00
34373,1122.00,0.99
34374,1139.00,1.00
34375,1139.00,1.00
34376,1149.00,0.99
34377,1157.00,0.99
34378,1152.00,1.00
34379,1153.00,0.99
34380,1137.00,0.99
34381,1133.00,0.99
34382,1131.00,1.00
34383,1138.00,1.00
34384,1136.00,0.99
34385,1134.00,0.99
34386,1140.00,1.00
34387,1155.00,0.98
34388,1167.00,0.99
34389,1170.00,0.98
34390,1175.00,1.00
34391,1169.00,1.00
34392,1166.00,0.99
34393,1183.00,1.00
34394,1181.00,0.99
34395,1183.00,1.00
34396,1182.00,1.00
34397,1176.00,0.99
34398,1167.00,0.99
34399,1176.00,0.99
34400,1175.00,0.96
34401,1183.00,1.00
34402,1185.00,1.00
34403,1188.00,0.99
34404,1183.00,0.99
34405,1185.00,1.00
34406,1179.00,0.98
34407,1187.00,0.99
34408,1181.00,1.00
34409,1181.00,1.00
34410,1186.00,0.99
34411,1196.00,0.99
34412,1196.00,1.00
34413,1197.00,1.00
34414,1192.00,0.99
34415,1209.00,0.99
34416,1205.00,0.99
34417,1195.00,0.99
34418,1191.00,1.00
34419,1191.00,0.99
34420,1191.00,1.00
34421,1175.00,1.00
34422,1174.00,0.99
34423,1183.00,1.00
34424,1190.00,1.00
34425,1190.00,1.00
34426,1200.00,0.99
34427,1200.00,1.00
34428,1198.00,0.99
34429,1208.00,1.00
34430,1212.00,1.00
34431,1210.00,0.99
34432,1212.00,1.00
34433,1214.00,1.00
34434,1211.00,1.00
34435,1211.00,1.00
34436,1209.00,1.00
34437,1205.00,0.99
34438,1206.00,1.00
34439,1210.00,1.00
34440,1217.00,1.00
34441,1205.00,1.00
34442,1201.00,0.99
34443,1206.00,0.99
34444,1210.00,1.00
34445,1208.00,1.00
34446,1206.00,1.00
34447,1214.00,0.99
34448,1211.00,0.99
34449,1211.00,0.99
34450,1208.00,0.99
34451,1206.00,0.99
34452,1205.00,1.00
34453,1205.00,1.00
34454,1206.00,1.00
34455,1206.00,1.00
34456,1200.00,1.00
34457,1201.00,1.00
34458,1213.00,1.00
34459,1223.00,1.00
34460,1231.00,1.00
34461,1233.00,1.00
34462,1233.00,1.00
34463,1239.00,1.00
34464,1248.00,1.00
34465,1253.00,1.00
34466,1248.00,0.99
34467,1245.00,0.99
34468,1248.00,1.00
34469,1256.00,0.99
34470,1258.00,1.00
34471,1254.00,1.00
34472,1263.00,1.00
34473,1272.00,0.99
34474,1273.00,0.99
34475,1274.00,1.00
34476,1275.00,1.00
34477,1276.00,1.00
34478,1283.00,1.00
34479,1279.00,1.00
34480,1282.00,1.00
34481,1287.00,1.00
34482,1285.00,1.00
34483,1283.00,1.00
34484,1287.00,0.99
34485,1290.00,1.00
34486,1293.00,1.00
34487,1302.00,0.99
34488,1295.00,0.99
34489,1292.00,0.99
34490,1286.00,0.99
34491,1281.00,0.99
34492,1267.00,1.00
34493,1277.00,1.00
34494,1283.00,1.00
34495,1288.00,1.00
34496,1286.00,0.98
34497,1278.00,0.99
34498,1272.00,1.00
34499,1265.00,1.00
34500,1267.00,1.00
34501,1246.00,1.00
34502,1239.00,1.00
34503,1231.00,1.00
34504,1230.00,1.00
34505,1245.00,1.00
34506,1236.00,1.00
34507,1236.00,1.00
34508,1232.00,0.98
34509,1239.00,0.99
34510,1240.00,1.00
34511,1239.00,0.99
34512,1238.00,1.00
34513,1235.00,0.99
34514,1238.00,1.00
34515,1235.00,1.00
34516,1233.00,0.99
34517,1226.00,1.00
34518,1231.00,1.00
34519,1220.00,1.00
34520,1217.00,0.99
34521,1218.00,0.99
34522,1221.00,0.99
34523,1222.00,0.99
34524,1209.00,1.00
34525,1211.00,0.99
34526,1206.00,0.99
34527,1205.00,1.00
34528,1206.00,1.00
34529,1219.00,1.00
34530,1225.00,1.00
34531,1237.00,1.00
34532,1240.00,1.00
34533,1240.00,1.00
34534,1237.00,0.99
34535,1238.00,1.00
34536,1231.00,0.99
34537,1215.00,1.00
34538,1206.00,0.99
34539,1205.00,1.00
34540,1197.00,0.99
34541,1196.00,0.99
34542,1197.00,1.00
34543,1187.00,0.99
34544,1194.00,0.99
34545,1192.00,0.99
34546,1191.00,1.00
34547,1200.00,0.98
34548,1194.00,0.99
34549,1191.00,1.00
34550,1193.00,0.99
34551,1187.00,1.00
34552,1183.00,0.99
34553,1178.00,1.00
34554,1176.00,0.99
34555,1178.00,1.00
34556,1181.00,1.00
34557,1174.00,0.99
34558,1174.00,0.99
34559,1181.00,0.99
34560,1188.00,0.99
34561,1183.00,1.00
34562,1177.00,0.99
34563,1174.00,1.00
34564,1169.00,0.99
34565,1159.00,0.99
34566,1171.00,1.00
34567,1185.00,1.00
34568,1197.00,1.00
34569,1204.00,0.98
34570,1201.00,0.99
34571,1202.00,1.00
34572,1214.00,0.99
34573,1217.00,0.99
34574,1203.00,1.00
34575,1206.00,1.00
34576,1203.00,0.99
34577,1199.00,1.00
34578,1205.00,0.99
34579,1196.00,1.00
34580,1188.00,0.99
34581,1184.00,0.99
34582,1191.00,0.99
34583,1191.00,1.00
34584,1195.00,1.00
34585,1204.00,0.99
34586,1210.00,1.00
34587,1214.00,0.98
34588,1214.00,0.99
34589,1214.00,1.00
34590,1204.00,0.99
34591,1209.00,0.99
34592,1218.00,0.97
34593,1218.00,0.99
